"","DOI","ISSN","ISBN","PubMed.ID","EID","Source"
"19819","10.1016/j.apenergy.2014.12.016","03062619",NA,NA,"2-s2.0-84920454005","Scopus"
"19820","10.1016/j.scs.2014.09.002","22106707",NA,NA,"2-s2.0-84926317977","Scopus"
"19821","10.1016/j.ijhydene.2014.11.079","03603199",NA,NA,"2-s2.0-84920775276","Scopus"
"19822","10.1016/j.enpol.2015.09.034","03014215",NA,NA,"2-s2.0-84945542656","Scopus"
"19823","10.1016/j.scs.2015.07.004","22106707",NA,NA,"2-s2.0-84944058421","Scopus"
"19824","10.1016/j.enpol.2014.11.013","03014215",NA,NA,"2-s2.0-84926381246","Scopus"
"19825","10.1016/j.scs.2015.02.003","22106707",NA,NA,"2-s2.0-84927920211","Scopus"
"19826","10.1186/s13705-014-0031-7","21920567",NA,NA,"2-s2.0-84921417647","Scopus"
"19827","10.1016/j.rser.2015.03.018","13640321",NA,NA,"2-s2.0-84925745041","Scopus"
"19828","10.3390/su7056102","20711050",NA,NA,"2-s2.0-84934873781","Scopus"
"19829","10.1016/j.enpol.2015.04.005","03014215",NA,NA,"2-s2.0-84930064699","Scopus"
"19830","10.1016/j.rser.2014.12.022","13640321",NA,NA,"2-s2.0-84920460704","Scopus"
"19831","10.1016/j.rser.2014.08.065","13640321",NA,NA,"2-s2.0-84933034143","Scopus"
"19832","10.3390/su7010782","20711050",NA,NA,"2-s2.0-84922478179","Scopus"
"19833","10.1016/j.rser.2014.10.050","13640321",NA,NA,"2-s2.0-84909952772","Scopus"
"19834","10.1016/j.energy.2014.11.008","03605442",NA,NA,"2-s2.0-84927697966","Scopus"
"19835","10.1016/j.enconman.2014.12.013","01968904",NA,NA,"2-s2.0-84919819706","Scopus"
"19836","10.1016/j.rser.2015.02.036","13640321",NA,NA,"2-s2.0-84925808771","Scopus"
"19837","10.1016/j.enpol.2015.06.012","03014215",NA,NA,"2-s2.0-84940037513","Scopus"
"19838","10.1016/j.ijsbe.2015.03.002","22126090",NA,NA,"2-s2.0-84999885197","Scopus"
"19839","10.3390/su7044511","20711050",NA,NA,"2-s2.0-84928997635","Scopus"
"19840","10.1016/j.scs.2015.07.018","22106707",NA,NA,"2-s2.0-84944145907","Scopus"
"19841","10.1016/j.rser.2015.07.107","13640321",NA,NA,"2-s2.0-84939493846","Scopus"
"19842","10.1016/j.solener.2015.11.002","0038092X",NA,NA,"2-s2.0-84947434745","Scopus"
"19843","10.1016/j.esd.2015.08.004","09730826",NA,NA,"2-s2.0-84941960043","Scopus"
"19844","10.1016/j.pnucene.2015.07.020","01491970",NA,NA,"2-s2.0-84940188061","Scopus"
"19845","10.1016/j.enconman.2015.07.082","01968904",NA,NA,"2-s2.0-84940480792","Scopus"
"19846","10.1016/j.egyr.2014.11.001","23524847",NA,NA,"2-s2.0-84928978837","Scopus"
"19847","10.1109/TSTE.2015.2462318","19493029",NA,NA,"2-s2.0-84960800382","Scopus"
"19848","10.1016/j.rser.2015.04.179","13640321",NA,NA,"2-s2.0-84929589704","Scopus"
"19849","10.1016/j.renene.2014.07.061","09601481",NA,NA,"2-s2.0-85027949945","Scopus"
"19850","10.1016/j.energy.2015.06.047","03605442",NA,NA,"2-s2.0-84942015529","Scopus"
"19851","10.1016/j.erss.2015.08.011","22146296",NA,NA,"2-s2.0-84945470727","Scopus"
"19852","10.1016/j.erss.2015.08.021","22146296",NA,NA,"2-s2.0-84945463238","Scopus"
"19853","10.1016/j.rser.2015.07.071","13640321",NA,NA,"2-s2.0-84938931413","Scopus"
"19854","10.1016/j.rser.2015.07.022","13640321",NA,NA,"2-s2.0-84938853698","Scopus"
"19855","10.1016/j.applthermaleng.2015.07.038","13594311",NA,NA,"2-s2.0-84938322628","Scopus"
"19856","10.1016/j.energy.2015.05.067","03605442",NA,NA,"2-s2.0-84940436800","Scopus"
"19857","10.1109/TSTE.2014.2327122","19493029",NA,NA,"2-s2.0-85027938455","Scopus"
"19858","10.1016/j.nucengdes.2015.03.022","00295493",NA,NA,"2-s2.0-84975824545","Scopus"
"19859","10.13044/j.sdewes.2015.03.0016","18489257",NA,NA,"2-s2.0-84982118725","Scopus"
"19860","10.1016/j.ijepes.2015.04.021","01420615",NA,NA,"2-s2.0-84929617497","Scopus"
"19861","10.1016/j.enconman.2015.01.088","01968904",NA,NA,"2-s2.0-84923818955","Scopus"
"19862","10.1016/j.apenergy.2015.01.053","03062619",NA,NA,"2-s2.0-84922466622","Scopus"
"19863","10.1016/j.segan.2014.12.001","23524677",NA,NA,"2-s2.0-84922439110","Scopus"
"19864","10.1016/j.apenergy.2014.11.071","03062619",NA,NA,"2-s2.0-84920903696","Scopus"
"19865","10.1016/j.apenergy.2014.11.039","03062619",NA,NA,"2-s2.0-84926219787","Scopus"
"19866","10.1016/j.energy.2015.06.132","03605442",NA,NA,"2-s2.0-84959374045","Scopus"
"19867","10.1016/j.ijhydene.2015.01.132","03603199",NA,NA,"2-s2.0-84923302574","Scopus"
"19868","10.1016/j.ijhydene.2015.02.107","03603199",NA,NA,"2-s2.0-84930377041","Scopus"
"19869","10.1016/j.ijsbe.2014.12.003","22126090",NA,NA,"2-s2.0-84999670123","Scopus"
"19870","10.1504/IJEX.2015.069315","17428297",NA,NA,"2-s2.0-84929241975","Scopus"
"19871","10.3390/su71013904","20711050",NA,NA,"2-s2.0-84949293313","Scopus"
"19872","10.1016/j.epsr.2014.09.016","03787796",NA,NA,"2-s2.0-84920187457","Scopus"
"19873","10.1016/j.scs.2015.06.003","22106707",NA,NA,"2-s2.0-84937458823","Scopus"
"19874","10.15282/jmes.8.2015.24.0146","22894659",NA,NA,"2-s2.0-84938581377","Scopus"
"19875","10.1109/JESTPE.2015.2446894","21686777",NA,NA,"2-s2.0-84946747788","Scopus"
"19876","10.3390/su70912149","20711050",NA,NA,"2-s2.0-84945232411","Scopus"
"19877","10.3390/su71115527","20711050",NA,NA,"2-s2.0-84949520846","Scopus"
"19878","","18956912",NA,NA,"2-s2.0-84922205708","Scopus"
"19879","10.1016/j.ijhydene.2015.02.022","03603199",NA,NA,"2-s2.0-84938262056","Scopus"
"19880","10.1016/j.enconman.2015.04.018","01968904",NA,NA,"2-s2.0-85009810391","Scopus"
"19881","10.1016/j.scs.2015.05.007","22106707",NA,NA,"2-s2.0-84937509631","Scopus"
"19882","10.1016/j.ijhydene.2015.02.073","03603199",NA,NA,"2-s2.0-84926409049","Scopus"
"19883","10.3390/su7021970","20711050",NA,NA,"2-s2.0-84923251027","Scopus"
"19884","10.3390/su7032415","20711050",NA,NA,"2-s2.0-84926287696","Scopus"
"19885","10.1016/j.apenergy.2015.07.050","03062619",NA,NA,"2-s2.0-84938061261","Scopus"
"19886","10.1016/j.enpol.2014.11.004","03014215",NA,NA,"2-s2.0-84921282117","Scopus"
"19887","10.2298/TSCI120706030A","03549836",NA,NA,"2-s2.0-84924650746","Scopus"
"19888","10.1109/JESTPE.2015.2408565","21686777",NA,NA,"2-s2.0-84946741310","Scopus"
"19889","10.1016/j.scs.2015.02.002","22106707",NA,NA,"2-s2.0-84927936355","Scopus"
"19890","10.3390/su71013222","20711050",NA,NA,"2-s2.0-84949267439","Scopus"
"19891","10.15282/jmes.8.2015.6.0128","22894659",NA,NA,"2-s2.0-84938588258","Scopus"
"19892","10.1002/sd.1574","09680802",NA,NA,"2-s2.0-84923848948","Scopus"
"19893","10.1016/j.energy.2015.09.033","03605442",NA,NA,"2-s2.0-84949655196","Scopus"
"19894","10.1016/j.energy.2015.08.116","03605442",NA,NA,"2-s2.0-84949657852","Scopus"
"19895","10.1016/j.energy.2015.09.100","03605442",NA,NA,"2-s2.0-84949639260","Scopus"
"19896","10.1016/j.jngse.2015.08.005","18755100",NA,NA,"2-s2.0-84941686181","Scopus"
"19897","10.1016/j.apenergy.2015.07.017","03062619",NA,NA,"2-s2.0-84939448689","Scopus"
"19898","10.1016/j.apenergy.2015.03.131","03062619",NA,NA,"2-s2.0-84952869782","Scopus"
"19899","10.1016/j.energy.2015.08.062","03605442",NA,NA,"2-s2.0-84946061139","Scopus"
"19900","10.1016/j.solener.2015.06.041","0038092X",NA,NA,"2-s2.0-84936995449","Scopus"
"19901","10.1016/j.energy.2015.05.113","03605442",NA,NA,"2-s2.0-84941875822","Scopus"
"19902","10.1016/j.rser.2015.04.171","13640321",NA,NA,"2-s2.0-84929308361","Scopus"
"19903","10.1016/j.esd.2015.06.002","09730826",NA,NA,"2-s2.0-84934927841","Scopus"
"19904","10.1016/j.enconman.2015.04.072","01968904",NA,NA,"2-s2.0-84929177300","Scopus"
"19905","10.1016/j.esd.2015.02.004","09730826",NA,NA,"2-s2.0-84928657375","Scopus"
"19906","10.1016/j.rser.2015.04.031","13640321",NA,NA,"2-s2.0-84928481244","Scopus"
"19907","10.1016/j.rser.2015.06.056","13640321",NA,NA,"2-s2.0-84938310847","Scopus"
"19908","10.1007/s12053-014-9301-7","1570646X",NA,NA,"2-s2.0-84937972221","Scopus"
"19909","10.1016/j.erss.2015.06.008","22146296",NA,NA,"2-s2.0-84933516300","Scopus"
"19910","10.1016/j.ijepes.2015.06.009","01420615",NA,NA,"2-s2.0-84934977119","Scopus"
"19911","10.1016/j.rser.2015.06.018","13640321",NA,NA,"2-s2.0-84934982816","Scopus"
"19912","10.1016/j.rser.2015.04.071","13640321",NA,NA,"2-s2.0-84930621132","Scopus"
"19913","10.1002/ente.201402224","21944288",NA,NA,"2-s2.0-85011050213","Scopus"
"19914","10.1088/1748-9326/10/6/065001","17489318",NA,NA,"2-s2.0-84937484886","Scopus"
"19915","10.1016/j.energy.2015.02.073","03605442",NA,NA,"2-s2.0-84928415142","Scopus"
"19916","10.1016/j.ijhydene.2015.01.184","03603199",NA,NA,"2-s2.0-84937231156","Scopus"
"19917","10.1016/j.applthermaleng.2015.04.030","13594311",NA,NA,"2-s2.0-84928955414","Scopus"
"19918","10.1016/j.applthermaleng.2015.01.022","13594311",NA,NA,"2-s2.0-84921858209","Scopus"
"19919","10.1109/MPE.2014.2380012","15407977",NA,NA,"2-s2.0-84924408522","Scopus"
"19920","10.1016/j.applthermaleng.2014.03.027","13594311",NA,NA,"2-s2.0-84915820320","Scopus"
"19921","10.1002/etep.1886","20507038",NA,NA,"2-s2.0-84931075221","Scopus"
"19922","10.1016/j.apenergy.2015.01.003","03062619",NA,NA,"2-s2.0-84954370814","Scopus"
"19923","10.3390/su7032513","20711050",NA,NA,"2-s2.0-84926392235","Scopus"
"19924","10.1016/j.erss.2014.12.018","22146296",NA,NA,"2-s2.0-85027923591","Scopus"
"19925","10.3390/su7011081","20711050",NA,NA,"2-s2.0-84922357024","Scopus"
"19926","10.3390/su71114450","20711050",NA,NA,"2-s2.0-84949485097","Scopus"
"19927","10.1080/15325008.2015.1009585","15325008",NA,NA,"2-s2.0-84929208464","Scopus"
"19928","10.1007/s12273-014-0196-1","19963599",NA,NA,"2-s2.0-84924765916","Scopus"
"19929","10.3390/su7032454","20711050",NA,NA,"2-s2.0-84926316111","Scopus"
"19930","10.1016/j.ijsbe.2015.05.002","22126090",NA,NA,"2-s2.0-85001085851","Scopus"
"19931","10.1016/j.rser.2015.06.026","13640321",NA,NA,"2-s2.0-84934301115","Scopus"
"19932","10.1016/j.enpol.2015.03.016","03014215",NA,NA,"2-s2.0-84930067353","Scopus"
"19933","10.1016/j.enconman.2015.01.057","01968904",NA,NA,"2-s2.0-84922702730","Scopus"
"19934","10.3390/su7021116","20711050",NA,NA,"2-s2.0-84923185710","Scopus"
"19935","10.3390/su7043695","20711050",NA,NA,"2-s2.0-84928964157","Scopus"
"19936","10.3390/su70912340","20711050",NA,NA,"2-s2.0-84945237662","Scopus"
"19937","10.3390/su70911378","20711050",NA,NA,"2-s2.0-84944463527","Scopus"
"19938","10.1007/s40095-014-0143-z","20089163",NA,NA,"2-s2.0-84924044106","Scopus"
"19939","10.1016/j.renene.2014.08.026","09601481",NA,NA,"2-s2.0-84906519009","Scopus"
"19940","10.1016/j.ijhydene.2015.04.124","03603199",NA,NA,"2-s2.0-84930091278","Scopus"
"19941","10.1061/(ASCE)EY.1943-7897.0000234","07339402",NA,NA,"2-s2.0-84947284989","Scopus"
"19942","10.3390/su7056321","20711050",NA,NA,"2-s2.0-84934880833","Scopus"
"19943","10.1016/j.rser.2015.02.045","13640321",NA,NA,"2-s2.0-84925351692","Scopus"
"19944","10.1016/j.enpol.2014.12.007","03014215",NA,NA,"2-s2.0-84926421991","Scopus"
"19945","10.3390/su7010482","20711050",NA,NA,"2-s2.0-84922430746","Scopus"
"19946","10.1080/15568318.2013.825824","15568318",NA,NA,"2-s2.0-84926354047","Scopus"
"19947","10.5278/ijsepm.2015.6.5","22462929",NA,NA,"2-s2.0-84994314500","Scopus"
"19948","10.3390/su7067473","20711050",NA,NA,"2-s2.0-84934301061","Scopus"
"19949","10.1016/j.rser.2015.03.058","13640321",NA,NA,"2-s2.0-84925390958","Scopus"
"19950","10.1016/j.enpol.2014.12.005","03014215",NA,NA,"2-s2.0-84921728851","Scopus"
"19951","10.1016/j.enpol.2015.05.022","03014215",NA,NA,"2-s2.0-84940051202","Scopus"
"19952","10.1007/s40095-014-0142-0","20089163",NA,NA,"2-s2.0-84924048054","Scopus"
"19953","10.1504/IJETP.2015.069087","14728923",NA,NA,"2-s2.0-84928814336","Scopus"
"19954","10.1016/j.enpol.2015.07.011","03014215",NA,NA,"2-s2.0-84943609722","Scopus"
"19955","10.1016/j.net.2015.02.002","17385733",NA,NA,"2-s2.0-84940026671","Scopus"
"19956","10.1109/JESTPE.2015.2404943","21686777",NA,NA,"2-s2.0-84946762629","Scopus"
"19957","10.3390/su7089973","20711050",NA,NA,"2-s2.0-84940476942","Scopus"
"19958","10.3390/su70912787","20711050",NA,NA,"2-s2.0-84945208320","Scopus"
"19959","10.1016/j.apenergy.2015.03.087","03062619",NA,NA,"2-s2.0-84946074628","Scopus"
"19960","10.1016/j.energy.2015.10.090","03605442",NA,NA,"2-s2.0-84975696254","Scopus"
"19961","10.1016/j.energy.2015.10.088","03605442",NA,NA,"2-s2.0-84975864747","Scopus"
"19962","10.1016/j.apenergy.2015.09.032","03062619",NA,NA,"2-s2.0-84942519987","Scopus"
"19963","10.1016/j.energy.2015.09.128","03605442",NA,NA,"2-s2.0-84975842476","Scopus"
"19964","10.13044/j.sdewes.2015.03.0030","18489257",NA,NA,"2-s2.0-84982135199","Scopus"
"19965","10.1186/s13705-015-0058-4","21920567",NA,NA,"2-s2.0-84943247898","Scopus"
"19966","10.1515/rtuect-2015-0002","16915208",NA,NA,"2-s2.0-84983203383","Scopus"
"19967","10.1016/j.egyr.2014.10.002","23524847",NA,NA,"2-s2.0-84928949826","Scopus"
"19968","10.1007/s12053-015-9333-7","1570646X",NA,NA,"2-s2.0-84942371403","Scopus"
"19969","10.1016/j.esd.2015.07.004","09730826",NA,NA,"2-s2.0-84941269901","Scopus"
"19970","10.1016/j.rser.2015.04.143","13640321",NA,NA,"2-s2.0-84929578338","Scopus"
"19971","10.1016/j.esd.2015.07.005","09730826",NA,NA,"2-s2.0-84941271484","Scopus"
"19972","10.1016/j.energy.2015.07.028","03605442",NA,NA,"2-s2.0-84940094554","Scopus"
"19973","10.1016/j.rser.2015.07.050","13640321",NA,NA,"2-s2.0-84938398903","Scopus"
"19974","10.1016/j.energy.2015.05.130","03605442",NA,NA,"2-s2.0-84940437627","Scopus"
"19975","10.1016/j.energy.2015.05.051","03605442",NA,NA,"2-s2.0-84940438744","Scopus"
"19976","10.1016/j.rser.2015.03.055","13640321",NA,NA,"2-s2.0-84926687849","Scopus"
"19977","10.1016/j.energy.2015.07.005","03605442",NA,NA,"2-s2.0-84940438006","Scopus"
"19978","10.1016/j.rser.2015.06.030","13640321",NA,NA,"2-s2.0-84936754220","Scopus"
"19979","10.1016/j.ijepes.2015.05.008","01420615",NA,NA,"2-s2.0-84930643009","Scopus"
"19980","10.1016/j.renene.2014.11.076","09601481",NA,NA,"2-s2.0-84921290899","Scopus"
"19981","10.13044/j.sdewes.2015.03.0014","18489257",NA,NA,"2-s2.0-84982099477","Scopus"
"19982","10.1016/j.energy.2015.03.073","03605442",NA,NA,"2-s2.0-84929503680","Scopus"
"19983","10.1016/j.rser.2015.04.021","13640321",NA,NA,"2-s2.0-84929082679","Scopus"
"19984","10.1007/s12053-014-9303-5","1570646X",NA,NA,"2-s2.0-84939876720","Scopus"
"19985","10.1016/j.apenergy.2015.02.019","03062619",NA,NA,"2-s2.0-84923902747","Scopus"
"19986","10.1063/1.4921723","19417012",NA,NA,"2-s2.0-84934927842","Scopus"
"19987","10.1016/j.susmat.2014.11.004","22149937",NA,NA,"2-s2.0-84956754922","Scopus"
"19988","10.1016/j.spc.2015.05.003","23525509",NA,NA,"2-s2.0-84949684774","Scopus"
"19989","10.1016/j.energy.2015.02.070","03605442",NA,NA,"2-s2.0-84926409993","Scopus"
"19990","10.1016/j.spc.2015.07.006","23525509",NA,NA,"2-s2.0-84949685801","Scopus"
"19991","10.1016/j.anucene.2015.03.051","03064549",NA,NA,"2-s2.0-84929469608","Scopus"
"19992","10.1063/1.4916654","19417012",NA,NA,"2-s2.0-84927607753","Scopus"
"19993","10.13044/j.sdewes.2015.03.0005","18489257",NA,NA,"2-s2.0-84982113779","Scopus"
"19994","10.1016/j.applthermaleng.2014.11.069","13594311",NA,NA,"2-s2.0-84919940848","Scopus"
"19995","10.1016/j.apenergy.2014.10.073","03062619",NA,NA,"2-s2.0-84918799122","Scopus"
"19996","10.1016/j.scs.2014.08.002","22106707",NA,NA,"2-s2.0-84926389615","Scopus"
"19997","10.1016/j.applthermaleng.2014.10.056","13594311",NA,NA,"2-s2.0-85027917873","Scopus"
"19998","10.1016/j.ijsbe.2015.03.004","22126090",NA,NA,"2-s2.0-85000981951","Scopus"
"19999","10.1007/s12649-014-9334-3","18772641",NA,NA,"2-s2.0-84949117995","Scopus"
"20000","10.1016/j.ijhydene.2015.04.055","03603199",NA,NA,"2-s2.0-84929274503","Scopus"
"20001","10.1049/iet-gtd.2014.1162","17518687",NA,NA,"2-s2.0-84947445387","Scopus"
"20002","10.3390/su7078491","20711050",NA,NA,"2-s2.0-84941671282","Scopus"
"20003","10.3390/su71014230","20711050",NA,NA,"2-s2.0-84949477865","Scopus"
"20004","10.3390/su71014245","20711050",NA,NA,"2-s2.0-84949255153","Scopus"
"20005","10.1016/j.rser.2015.01.038","13640321",NA,NA,"2-s2.0-84922790494","Scopus"
"20006","10.3390/su7079100","20711050",NA,NA,"2-s2.0-84938346157","Scopus"
"20007","10.1016/j.enpol.2015.08.013","03014215",NA,NA,"2-s2.0-84943631163","Scopus"
"20008","10.1109/JESTPE.2015.2443843","21686777",NA,NA,"2-s2.0-84946708006","Scopus"
"20009","10.1016/j.enpol.2014.11.027","03014215",NA,NA,"2-s2.0-84937678023","Scopus"
"20010","10.1016/j.ijepes.2014.11.031","01420615",NA,NA,"2-s2.0-84919466967","Scopus"
"20011","10.1016/j.enpol.2015.06.023","03014215",NA,NA,"2-s2.0-84940047210","Scopus"
"20012","10.3390/su71114873","20711050",NA,NA,"2-s2.0-84949491335","Scopus"
"20013","10.1016/j.ijepes.2014.08.009","01420615",NA,NA,"2-s2.0-84907785004","Scopus"
"20014","10.1080/01430750.2013.864586","01430750",NA,NA,"2-s2.0-84947033141","Scopus"
"20015","10.1016/j.rser.2014.08.078","13640321",NA,NA,"2-s2.0-84907646426","Scopus"
"20016","","20888694",NA,NA,"2-s2.0-84943518682","Scopus"
"20017","10.3390/su71215813","20711050",NA,NA,"2-s2.0-84952321728","Scopus"
"20018","10.1002/er.3317","0363907X",NA,NA,"2-s2.0-84942985606","Scopus"
"20019","10.1016/j.enpol.2015.05.025","03014215",NA,NA,"2-s2.0-84940031263","Scopus"
"20020","10.3390/su7010075","20711050",NA,NA,"2-s2.0-84922341165","Scopus"
"20021","10.3390/su7010522","20711050",NA,NA,"2-s2.0-84922432934","Scopus"
"20022","10.1016/j.scs.2014.10.007","22106707",NA,NA,"2-s2.0-84925371740","Scopus"
"20023","10.1016/j.ijhydene.2015.05.111","03603199",NA,NA,"2-s2.0-84937518549","Scopus"
"20024","10.1016/j.rser.2014.09.023","13640321",NA,NA,"2-s2.0-84908292387","Scopus"
"20025","10.1016/j.erss.2014.12.022","22146296",NA,NA,"2-s2.0-84923222536","Scopus"
"20026","10.1063/1.4906930","19417012",NA,NA,"2-s2.0-84923829414","Scopus"
"20027","10.1016/j.rser.2015.07.002","13640321",NA,NA,"2-s2.0-84937510180","Scopus"
"20028","10.1016/j.scs.2015.02.006","22106707",NA,NA,"2-s2.0-84931081404","Scopus"
"20029","10.1002/er.3333","0363907X",NA,NA,"2-s2.0-84942858683","Scopus"
"20030","10.1039/c5ee00192g","17545692",NA,NA,"2-s2.0-84928975056","Scopus"
"20031","10.1016/j.ijhydene.2014.12.073","03603199",NA,NA,"2-s2.0-84922464994","Scopus"
"20032","10.1016/j.enpol.2015.09.019","03014215",NA,NA,"2-s2.0-84945556484","Scopus"
"20033","10.1016/j.enconman.2014.11.055","01968904",NA,NA,"2-s2.0-84919624658","Scopus"
"20034","10.1016/j.energy.2014.11.025","03605442",NA,NA,"2-s2.0-84927611677","Scopus"
"20035","10.1260/0309-524X.39.2.193","0309524X",NA,NA,"2-s2.0-84923089113","Scopus"
"20036","10.1016/j.rser.2015.07.075","13640321",NA,NA,"2-s2.0-84939197464","Scopus"
"20037","10.1016/j.ijhydene.2015.10.015","03603199",NA,NA,"2-s2.0-84955312464","Scopus"
"20038","10.1186/s13705-015-0056-6","21920567",NA,NA,"2-s2.0-84941360335","Scopus"
"20039","10.1186/s13705-015-0055-7","21920567",NA,NA,"2-s2.0-84941118681","Scopus"
"20040","10.1016/j.applthermaleng.2015.08.069","13594311",NA,NA,"2-s2.0-84941584749","Scopus"
"20041","10.1186/s13705-015-0044-x","21920567",NA,NA,"2-s2.0-84930205547","Scopus"
"20042","10.1007/s12649-015-9409-9","18772641",NA,NA,"2-s2.0-84947603062","Scopus"
"20043","10.1016/j.esd.2015.08.003","09730826",NA,NA,"2-s2.0-84942236722","Scopus"
"20044","10.13044/j.sdewes.2015.03.0026","18489257",NA,NA,"2-s2.0-84982126137","Scopus"
"20045","10.1016/j.apenergy.2015.08.127","03062619",NA,NA,"2-s2.0-84941313462","Scopus"
"20046","10.1186/s13705-015-0063-7","21920567",NA,NA,"2-s2.0-84949223222","Scopus"
"20047","10.1186/s13705-015-0036-x","21920567",NA,NA,"2-s2.0-84927164689","Scopus"
"20048","10.1016/j.eist.2015.05.001","22104224",NA,NA,"2-s2.0-84953839405","Scopus"
"20049","10.1016/j.apenergy.2015.08.080","03062619",NA,NA,"2-s2.0-84941614223","Scopus"
"20050","10.1016/j.energy.2015.08.091","03605442",NA,NA,"2-s2.0-84946025274","Scopus"
"20051","10.1007/s40095-015-0173-1","20089163",NA,NA,"2-s2.0-84938382987","Scopus"
"20052","10.1007/s40095-015-0169-x","20089163",NA,NA,"2-s2.0-84938408092","Scopus"
"20053","10.1016/j.susmat.2015.07.001","22149937",NA,NA,"2-s2.0-84956757838","Scopus"
"20054","10.1016/j.energy.2015.07.044","03605442",NA,NA,"2-s2.0-84941876726","Scopus"
"20055","10.1109/MIAS.2014.2345838","10772618",NA,NA,"2-s2.0-85027956110","Scopus"
"20056","10.13044/j.sdewes.2015.03.0017","18489257",NA,NA,"2-s2.0-84982174893","Scopus"
"20057","10.1016/j.rser.2015.04.074","13640321",NA,NA,"2-s2.0-84929331350","Scopus"
"20058","10.1016/j.energy.2015.05.132","03605442",NA,NA,"2-s2.0-84941874854","Scopus"
"20059","10.1016/j.erss.2015.07.016","22146296",NA,NA,"2-s2.0-84939251134","Scopus"
"20060","10.1016/j.epsr.2015.04.011","03787796",NA,NA,"2-s2.0-84928974522","Scopus"
"20061","10.1016/j.rser.2015.04.034","13640321",NA,NA,"2-s2.0-84929084951","Scopus"
"20062","10.1016/j.energy.2015.05.053","03605442",NA,NA,"2-s2.0-84940435620","Scopus"
"20063","10.1002/ese3.72","20500505",NA,NA,"2-s2.0-85020156039","Scopus"
"20064","10.1016/j.energy.2015.04.066","03605442",NA,NA,"2-s2.0-84930871052","Scopus"
"20065","10.1016/j.enconman.2015.06.024","01968904",NA,NA,"2-s2.0-84933566023","Scopus"
"20066","10.1016/j.applthermaleng.2015.05.021","13594311",NA,NA,"2-s2.0-84935012689","Scopus"
"20067","10.1016/j.egyr.2015.05.001","23524847",NA,NA,"2-s2.0-84932631813","Scopus"
"20068","10.1016/j.apenergy.2015.03.113","03062619",NA,NA,"2-s2.0-84926394083","Scopus"
"20069","10.1016/j.esd.2015.03.001","09730826",NA,NA,"2-s2.0-84927549307","Scopus"
"20070","10.1016/j.rser.2015.04.175","13640321",NA,NA,"2-s2.0-84930205471","Scopus"
"20071","","03603199",NA,NA,"2-s2.0-84937231160","Scopus"
"20072","10.1016/j.esd.2014.12.009","09730826",NA,NA,"2-s2.0-84922575008","Scopus"
"20073","10.1134/S1810232815020083","18102328",NA,NA,"2-s2.0-84928479971","Scopus"
"20074","10.1016/j.spc.2015.06.002","23525509",NA,NA,"2-s2.0-84949682936","Scopus"
"20075","10.1016/j.esd.2014.11.003","09730826",NA,NA,"2-s2.0-84921417213","Scopus"
"20076","10.13044/j.sdewes.2015.03.0008","18489257",NA,NA,"2-s2.0-84982106538","Scopus"
"20077","10.1016/j.scs.2014.03.008","22106707",NA,NA,"2-s2.0-84926632511","Scopus"
"20078","10.1016/j.esd.2014.11.001","09730826",NA,NA,"2-s2.0-84920098226","Scopus"
"20079","10.1016/j.scs.2014.09.005","22106707",NA,NA,"2-s2.0-84926363102","Scopus"
"20080","10.1016/j.ijhydene.2014.06.171","03603199",NA,NA,"2-s2.0-84922989664","Scopus"
"20081","","18956912",NA,NA,"2-s2.0-84934288643","Scopus"
"20082","10.1016/j.eist.2014.09.002","22104224",NA,NA,"2-s2.0-84923103874","Scopus"
"20083","10.1016/j.energy.2015.06.125","03605442",NA,NA,"2-s2.0-84959335374","Scopus"
"20084","10.3390/su7078748","20711050",NA,NA,"2-s2.0-84941617767","Scopus"
"20085","10.1186/s13705-015-0033-0","21920567",NA,NA,"2-s2.0-84922783252","Scopus"
"20086","10.1016/j.enpol.2015.03.022","03014215",NA,NA,"2-s2.0-84930089566","Scopus"
"20087","10.3390/su7043919","20711050",NA,NA,"2-s2.0-84928944627","Scopus"
"20088","10.1016/j.energy.2015.10.052","03605442",NA,NA,"2-s2.0-84954498616","Scopus"
"20089","","14255960",NA,NA,"2-s2.0-85013498259","Scopus"
"20090","10.1016/j.enpol.2014.10.024","03014215",NA,NA,"2-s2.0-84921346361","Scopus"
"20091","10.1080/15567036.2013.825661","15567036",NA,NA,"2-s2.0-84946233313","Scopus"
"20092","10.3390/su70912521","20711050",NA,NA,"2-s2.0-84945206174","Scopus"
"20093","10.1016/j.scs.2015.03.007","22106707",NA,NA,"2-s2.0-84931034214","Scopus"
"20094","10.1002/etep.1945","20507038",NA,NA,"2-s2.0-84942240918","Scopus"
"20095","10.3390/su7044747","20711050",NA,NA,"2-s2.0-84929008956","Scopus"
"20096","10.1002/wene.152","20418396",NA,NA,"2-s2.0-84939504859","Scopus"
"20097","10.1080/15568318.2012.738355","15568318",NA,NA,"2-s2.0-84904430509","Scopus"
"20098","10.1002/er.3419","0363907X",NA,NA,"2-s2.0-84943815842","Scopus"
"20099","10.3390/su71215840","20711050",NA,NA,"2-s2.0-84952315848","Scopus"
"20100","10.17736/jowe.2015.mmr09","23103604",NA,NA,"2-s2.0-84999064988","Scopus"
"20101","10.1016/j.erss.2014.12.008","22146296",NA,NA,"2-s2.0-84923222725","Scopus"
"20102","10.1016/j.rser.2014.12.007","13640321",NA,NA,"2-s2.0-84920158712","Scopus"
